Indicator,GES_matrix,Country,MPROG,RLABO,HELCOM_subbasin,HELCOM_L3,HELCOM_L4,STATN,SD_StationCode,SD_StationName,SD_ReplacedBy_StationCode,SD_ReplacedBy_StationName,MYEAR,DATE,Latitude,Longitude,PURPM,FINFL,DEPHU,DEPHL,PARGROUP,PARAM,MATRX,BASIS,MUNIT,Value,QFLAG,VFLAG,DETLI,LMQNT,UNCRT,METCU,ALABO,METOA,SMTYP,DCFLGs,SMPNO,SUBNO,tblAnalysisID,tblParamID,tblSampleID,tblSpotID,tblUploadID
Metals,Secondary,Denmark,CEMP~COMB,NERI,Kattegat,SEA-001,SEA-001,NORS-Station7,,,,,2009,09/12/2009,57.35033333,10.71333333,T~S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,16000,,A,1000,,1733,U2,NERI,ICP-MS-CC,HP,,20,1,487922,46715216,2084729,356349,10231
Metals,Secondary,Denmark,CEMP~COMB,NERI,Kattegat,40,DEN-225,NORS-Station8,,,,,2009,09/12/2009,57.36216667,10.60366667,T~S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,50,,A,60,,41,U2,NERI,AAS-GF,HP,,21,1,487923,46715042,2084730,356350,10231
Metals,Secondary,Denmark,CEMP~COMB,NERI,Kattegat,40,DEN-225,NORS-Station8,,,,,2009,09/12/2009,57.36216667,10.60366667,T~S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,8500,,A,1000,,1080,U2,NERI,ICP-MS-CC,HP,,21,1,487922,46715221,2084730,356350,10231
Metals,Secondary,Denmark,CEMP~NATL,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2000,30/11/2000,55.24016667,11.19033333,T~S,,0,0.01,I-MET,CD,SED2000,W,ug/kg,105.1,,A,,,,,NERI,AAS-GF,HAN,,1,1,30849,20057434,293761,47542,6925
Metals,Secondary,Denmark,CEMP~NATL,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2000,30/11/2000,55.24016667,11.19033333,T~S,,0,0.01,I-MET,CD,SED2000,W,ug/kg,131.8,,A,,,,,NERI,AAS-GF,HAN,,2,2,30849,20057435,293762,47542,6925
Metals,Secondary,Denmark,CEMP~NATL,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2000,30/11/2000,55.24016667,11.19033333,T~S,,0,0.01,I-MET,CD,SED2000,W,ug/kg,135.1,,A,,,,,NERI,AAS-GF,HAN,,3,3,30849,20057436,293763,47542,6925
Metals,Secondary,Denmark,CEMP~NATL,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2000,30/11/2000,55.24016667,11.19033333,T~S,,0,0.01,I-MET,PB,SED2000,W,ug/kg,10705.5,,A,,,,,NERI,AAS-GF,HAN,,2,2,30879,20059379,293762,47542,6925
Metals,Secondary,Denmark,CEMP~NATL,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2000,30/11/2000,55.24016667,11.19033333,T~S,,0,0.01,I-MET,PB,SED2000,W,ug/kg,8336.6,,A,,,,,NERI,AAS-GF,HAN,,1,1,30879,20059351,293761,47542,6925
Metals,Secondary,Denmark,CEMP~NATL,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2000,30/11/2000,55.24016667,11.19033333,T~S,,0,0.01,I-MET,PB,SED2000,W,ug/kg,9900,,A,,,,,NERI,AAS-GF,HAN,,3,3,30879,20059383,293763,47542,6925
Metals,Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-214,FYN0018361,,,,,2014,22/10/2014,55.053,10.3775,T~S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,430,,A,60,,113898,U2,NERI,ICP-MS-CC,HP,,7,4,619266,53171873,2323934,466208,11223
Metals,Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-214,FYN0018361,,,,,2014,22/10/2014,55.053,10.3775,T~S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,11300,,A,1000,,2.99E+06,U2,NERI,ICP-MS-CC,HP,,7,4,619265,53172144,2323934,466208,11223
Metals,Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-034,MFS0201001,,,,,2016,13/12/2016,54.92233333,11.41816667,S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,120,,A,30,,63,U2,EFDH,ICP-MS-CC,HP,,17,1,593614,52502944,2294190,451218,11117
Metals,Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-034,MFS0201001,,,,,2016,13/12/2016,54.92233333,11.41816667,S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,9100,,A,1000,,4599,U2,EFDH,ICP-MS-CC,HP,,17,1,593613,52502492,2294190,451218,11117
Metals,Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-106,RIBHADF5008,,,,,2007,28/11/2007,55.2575,9.584,S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,280,,A,60,,58,U2,NERI,AAS-GF,HP,,15,1,488013,46716769,2084746,356366,10232
Metals,Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-106,RIBHADF5008,,,,,2007,28/11/2007,55.2575,9.584,S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,30900,,A,1000,,3161,U2,NERI,ICP-MS-CC,HP,,15,1,488012,46716981,2084746,356366,10232
Metals,Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-106,RIBHADF5008,,,,,2013,28/11/2013,55.2575,9.584,S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,220,,A,60,,52,U2,NERI,AAS-GF,HP,,24,12725,487195,46666700,2084393,356013,10217
Metals,Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-106,RIBHADF5008,,,,,2013,28/11/2013,55.2575,9.584,S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,5100,,A,1000,,839,U2,NERI,ICP-MS-CC,HP,,24,12725,487194,46666933,2084393,356013,10217
Metals,Secondary,Denmark,COMB,NERI,Kattegat,40,DEN-165,VSJ 10006,,,,,2016,02/11/2016,55.7215,11.823,T~S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,1600,,A,30,,800,U2,EFDH,ICP-MS-CC,HP,,25,1,593614,52502958,2294195,451227,11117
Metals,Secondary,Denmark,COMB,NERI,Kattegat,40,DEN-165,VSJ 10006,,,,,2016,02/11/2016,55.7215,11.823,T~S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,74000,,A,1000,,37006,U2,EFDH,ICP-MS-CC,HP,,25,1,593613,52502506,2294195,451227,11117
Metals,Secondary,Denmark,JMP~WGA~CMP,HFLD,Kattegat,SEA-001,SEA-001,,,,,,1985,20/08/1985,56.66666667,12.11666667,T,,0,0.01,I-MET,CD,SED500,D,ug/kg,180,,A,10,,,,HFLD,,BC,00-CONV-21~10-MATRX-1~21-CONVR-1,1,1,869501,60631981,3337882,591248,12330
Metals,Secondary,Denmark,JMP~WGA~CMP,HFLD,Kattegat,SEA-001,SEA-001,,,,,,1985,20/08/1985,56.66666667,12.11666667,T,,0,0.01,I-MET,PB,SED500,D,ug/kg,50500,,A,10000,,,,HFLD,,BC,00-CONV-21~10-MATRX-1~21-CONVR-1,1,1,869504,60631984,3337882,591248,12330
Metals,Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2003,01/12/2003,55.25016667,11.195,T~S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,155,,A,60,180,201.3,U2,NERI,AAS-GF,HAN,,2,2,99472,34424948,1342593,150356,8812
Metals,Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2003,01/12/2003,55.25016667,11.195,T~S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,200,,A,60,180,202.2,U2,NERI,AAS-GF,HAN,,1,1,99472,34424947,1342592,150356,8812
Metals,Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2003,01/12/2003,55.25016667,11.195,T~S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,22800,,A,1000,3000,2385,U2,NERI,ICP-MS-CC,HAN,,2,2,99501,34424564,1342593,150356,8812
Metals,Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2003,01/12/2003,55.25016667,11.195,T~S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,23400,,A,1000,3000,2442.5,U2,NERI,ICP-MS-CC,HAN,,1,1,99501,34424555,1342592,150356,8812
Metals,Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2008,08/02/2008,55.25,11.19033333,T~S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,133,,A,,,,,,,HP,,2,2,0,46756978,2084976,356583,10241
Metals,Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2008,08/02/2008,55.25,11.19033333,T~S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,97,,A,,,,,,,HP,,1,1,0,46756977,2084975,356583,10241
Metals,Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2008,08/02/2008,55.25,11.19033333,T~S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,9000,,A,,,,,,,HP,,1,1,0,46756597,2084975,356583,10241
Metals,Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2008,08/02/2008,55.25,11.19033333,T~S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,9400,,A,,,,,,,HP,,2,2,0,46756590,2084976,356583,10241
Metals,Secondary,Poland,COMB,IMWP,Gdansk Basin,24,POL-003,L12,,,,,2000,10/09/2000,54.301,19.28533333,H,,0,0.02,I-MET,CD,SED2000,D,ug/kg,520,,A,40,,,,IMWP,AAS-FL,KA,00-CONV-22~10-MATRX-1~21-CONVR-1,3,1,871576,60675727,3339542,592906,12385
Metals,Secondary,Poland,COMB,IMWP,Gdansk Basin,24,POL-003,L12,,,,,2000,10/09/2000,54.301,19.28533333,H,,0,0.02,I-MET,PB,SED2000,D,ug/kg,35400,,A,1830,,,,IMWP,AAS-FL,KA,00-CONV-22~10-MATRX-1~21-CONVR-1,3,1,871577,60675879,3339542,592906,12385
Metals,Secondary,Poland,COMB,IMWP,Gdansk Basin,24,POL-004,L5,,,,,2000,29/08/2000,54.7,18.51666667,H,,0,0.02,I-MET,CD,SED2000,D,ug/kg,196,,A,40,,,,IMWP,AAS-FL,KA,00-CONV-22~10-MATRX-1~21-CONVR-1,4,1,871576,60675732,3339541,592907,12385
Metals,Secondary,Poland,COMB,IMWP,Gdansk Basin,24,POL-004,L5,,,,,2000,29/08/2000,54.7,18.51666667,H,,0,0.02,I-MET,PB,SED2000,D,ug/kg,8310,,A,1830,,,,IMWP,AAS-FL,KA,00-CONV-22~10-MATRX-1~21-CONVR-1,4,1,871577,60675884,3339541,592907,12385
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1995,04/10/1995,60.04333333,29.03333333,T~S,,0,0.05,I-MET,CD,SED1000,D,ug/kg,320,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~21-CONVR-1,1006,1,881395,60709007,3340723,594088,12426
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1995,04/10/1995,60.04333333,29.03333333,T~S,,0,0.05,I-MET,PB,SED1000,D,ug/kg,106000,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~21-CONVR-1,1006,1,881394,60709035,3340723,594088,12426
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1995,14/10/1995,60.04166667,29.5,T~S,,0,0.05,I-MET,CD,SED1000,D,ug/kg,260,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~21-CONVR-1,1012,1,881395,60709008,3340724,594089,12426
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1995,14/10/1995,60.04166667,29.5,T~S,,0,0.05,I-MET,PB,SED1000,D,ug/kg,102000,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~21-CONVR-1,1012,1,881394,60709036,3340724,594089,12426
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1997,08/10/1997,60.03116667,29.40833333,T~S,,0,0.05,I-MET,CD,SED1000,D,ug/kg,700,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,12,1,881224,60707220,3340665,594031,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1997,08/10/1997,60.03116667,29.40833333,T~S,,0,0.05,I-MET,PB,SED1000,D,ug/kg,128000,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,12,1,881223,60707375,3340665,594031,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1997,08/10/1997,60.03816667,29.038,T~S,,0,0.05,I-MET,CD,SED1000,D,ug/kg,1100,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,13,1,881224,60707222,3340666,594032,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1997,08/10/1997,60.03816667,29.038,T~S,,0,0.05,I-MET,PB,SED1000,D,ug/kg,96000,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,13,1,881223,60707377,3340666,594032,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1997,08/10/1997,60.07466667,28.8975,T~S,,0,0.05,I-MET,CD,SED1000,D,ug/kg,900,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,15,1,881224,60707224,3340668,594034,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1997,08/10/1997,60.07466667,28.8975,T~S,,0,0.05,I-MET,PB,SED1000,D,ug/kg,120000,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,15,1,881223,60707379,3340668,594034,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1997,08/10/1997,60.08066667,29.308,T~S,,0,0.05,I-MET,CD,SED1000,D,ug/kg,600,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,11,1,881224,60707221,3340669,594030,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1997,08/10/1997,60.08066667,29.308,T~S,,0,0.05,I-MET,PB,SED1000,D,ug/kg,110000,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,11,1,881223,60707376,3340669,594030,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1997,27/11/1997,59.7235,28.34266667,T~S,,0,0.1,I-MET,CD,SED1000,D,ug/kg,20,<,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,2014,1,881224,60707226,3340670,594036,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1997,27/11/1997,59.7235,28.34266667,T~S,,0,0.1,I-MET,PB,SED1000,D,ug/kg,33000,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,2014,1,881223,60707381,3340670,594036,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1997,27/11/1997,59.7415,28.366,T~S,,0,0.1,I-MET,CD,SED1000,D,ug/kg,20,<,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,2012,1,881224,60707225,3340671,594035,12422
Metals,Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1997,27/11/1997,59.7415,28.366,T~S,,0,0.1,I-MET,PB,SED1000,D,ug/kg,28000,,A,20,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,2012,1,881223,60707380,3340671,594035,12422
Metals,Secondary,Sweden,JMP~WGA~CMP~MMP,IAMK,Kattegat,SEA-001,SEA-001,ST61,,,,,1990,15/03/1990,57.5,11.51666667,S,,0,0.02,I-MET,CD,SED2000,D,ug/kg,62,,A,,,,,GUMI,AAS-LS,BC,00-CONV-21~91-SDATE-4~21-CONVR-1,61,1,872645,60697189,3340037,593401,12405
Metals,Secondary,Sweden,JMP~WGA~CMP~MMP,IAMK,Kattegat,SEA-001,SEA-001,ST61,,,,,1990,15/03/1990,57.5,11.51666667,S,,0,0.02,I-MET,PB,SED2000,D,ug/kg,10100,,A,,,,,GUMI,AAS-LS,BC,00-CONV-21~91-SDATE-4~21-CONVR-1,61,1,872643,60697463,3340037,593401,12405
Metals,Secondary,Sweden,JMP~WGA~CMP~MMP,IAMK,Kattegat,39,SWE-001,ST64,,,,,1990,15/03/1990,57.67183333,11.68983333,S,,0,0.02,I-MET,CD,SED2000,D,ug/kg,125,,A,,,,,GUMI,AAS-LS,BC,00-CONV-21~91-SDATE-4~21-CONVR-1,64,1,872645,60697190,3340038,593402,12405
Metals,Secondary,Sweden,JMP~WGA~CMP~MMP,IAMK,Kattegat,39,SWE-001,ST64,,,,,1990,15/03/1990,57.67183333,11.68983333,S,,0,0.02,I-MET,PB,SED2000,D,ug/kg,26700,,A,,,,,GUMI,AAS-LS,BC,00-CONV-21~91-SDATE-4~21-CONVR-1,64,1,872643,60697464,3340038,593402,12405
Metals,Secondary,Sweden,JMP~WGA~CMP~MMP,IAMK,Kattegat,SEA-001,SEA-001,ST67,,,,,1990,15/03/1990,57.76816667,11.43883333,S,,0,0.02,I-MET,CD,SED2000,D,ug/kg,50,,A,,,,,GUMI,AAS-LS,BC,00-CONV-21~91-SDATE-4~21-CONVR-1,67,1,872645,60697191,3340039,593403,12405
Metals,Secondary,Sweden,JMP~WGA~CMP~MMP,IAMK,Kattegat,SEA-001,SEA-001,ST67,,,,,1990,15/03/1990,57.76816667,11.43883333,S,,0,0.02,I-MET,PB,SED2000,D,ug/kg,16200,,A,,,,,GUMI,AAS-LS,BC,00-CONV-21~91-SDATE-4~21-CONVR-1,67,1,872643,60697465,3340039,593403,12405
Metals,Secondary,Sweden,JMP~WGA~CMP~MMP,IAMK,Kattegat,39,SWE-004,ST77,,,,,1990,15/03/1990,56.54366667,12.66183333,S,,0,0.02,I-MET,CD,SED2000,D,ug/kg,85,,A,,,,,GUMI,AAS-LS,BC,00-CONV-21~91-SDATE-4~21-CONVR-1,77,1,872645,60697185,3340036,593406,12405
Metals,Secondary,Sweden,JMP~WGA~CMP~MMP,IAMK,Kattegat,39,SWE-004,ST77,,,,,1990,15/03/1990,56.54366667,12.66183333,S,,0,0.02,I-MET,PB,SED2000,D,ug/kg,36800,,A,,,,,GUMI,AAS-LS,BC,00-CONV-21~91-SDATE-4~21-CONVR-1,77,1,872643,60697459,3340036,593406,12405
PAHs (anthracene),Secondary,Denmark,CEMP~COMB,NERI,Kattegat,40,DEN-160,NORS-3skelbak,,,,,2007,29/10/2007,56.709,10.24066667,S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,5.4,,A,0.5,,2.72,U2,NERI,GC-MS,HP,,7,1,488073,46718127,2084738,356358,10232
PAHs (anthracene),Secondary,Denmark,CEMP~COMB,NERI,Kattegat,SEA-001,SEA-001,NORS-Station7,,,,,2009,09/12/2009,57.35033333,10.71333333,T~S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,1,<,A,0.5,,0.601,U2,NERI,GC-MS,HP,,20,1,487982,46715987,2084729,356349,10231
PAHs (anthracene),Secondary,Denmark,CEMP~COMB,NERI,Kattegat,40,DEN-225,NORS-Station8,,,,,2009,09/12/2009,57.36216667,10.60366667,T~S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,0.5,<,A,0.5,,0.417,U2,NERI,GC-MS,HP,,21,1,487982,46715976,2084730,356350,10231
PAHs (anthracene),Secondary,Denmark,CEMP~NATL,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2000,30/11/2000,55.24016667,11.19033333,T~S,,0,0.01,O-PAH,ANT,SED2000,W,ug/kg,8.2,,A,,,,,NERI,GC-MS,HAN,,1,1,30829,20059364,293761,47542,6925
PAHs (anthracene),Secondary,Denmark,CEMP~NATL,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2000,30/11/2000,55.24016667,11.19033333,T~S,,0,0.01,O-PAH,ANT,SED2000,W,ug/kg,8.4,,A,,,,,NERI,GC-MS,HAN,,2,2,30829,20059377,293762,47542,6925
PAHs (anthracene),Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-214,FYN0018361,,,,,2014,22/10/2014,55.053,10.3775,T~S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,6.9,,A,0.5,,1827.67,U2,NERI,GC-MS,HP,,7,4,619308,53174648,2323934,466208,11223
PAHs (anthracene),Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-034,MFS0201001,,,,,2016,13/12/2016,54.92233333,11.41816667,S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,3,,A,0.001,,0.72,U2,EFDH,GC-MS,HP,,17,1,593635,52504513,2294190,451218,11117
PAHs (anthracene),Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-106,RIBHADF5008,,,,,2007,28/11/2007,55.2575,9.584,S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,98.2,,A,0.5,,49.101,U2,NERI,GC-MS,HP,,15,1,488073,46718143,2084746,356366,10232
PAHs (anthracene),Secondary,Denmark,COMB,NERI,Great Belt,36,DEN-106,RIBHADF5008,,,,,2013,28/11/2013,55.2575,9.584,S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,66.1,,A,0.5,,33.052,U2,NERI,GC-MS,HP,,24,12725,487235,46667879,2084393,356013,10217
PAHs (anthracene),Secondary,Denmark,COMB,NERI,Kattegat,40,DEN-165,VSJ 10006,,,,,2016,02/11/2016,55.7215,11.823,T~S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,14,,A,0.001,,3.36,U2,EFDH,GC-MS,HP,,25,1,593635,52504518,2294195,451227,11117
PAHs (anthracene),Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2003,01/12/2003,55.25016667,11.195,T~S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,10.7,,A,0.5,1.5,5.7116,U2,NERI,GC-MS,HAN,,1,1,99452,34427531,1342592,150356,8812
PAHs (anthracene),Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2003,01/12/2003,55.25016667,11.195,T~S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,10.8,,A,0.5,1.5,5.7585,U2,NERI,GC-MS,HAN,,2,2,99452,34427512,1342593,150356,8812
PAHs (anthracene),Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2008,08/02/2008,55.25,11.19033333,T~S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,27.8,,A,,,,,,,HP,,1,1,0,46758944,2084975,356583,10241
PAHs (anthracene),Secondary,Denmark,NATL~COMB,NERI,Great Belt,36,DEN-206,DMU M39,,,,,2008,08/02/2008,55.25,11.19033333,T~S,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,50.8,,A,,,,,,,HP,,2,2,0,46758956,2084976,356583,10241
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1995,04/10/1995,60.04333333,29.03333333,T~S,,0,0.05,O-PAH,ANT,SED1000,D,ug/kg,65.6,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~21-CONVR-1,1006,1,881405,60708984,3340723,594088,12426
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1995,14/10/1995,60.04166667,29.5,T~S,,0,0.05,O-PAH,ANT,SED1000,D,ug/kg,21.5,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~21-CONVR-1,1012,1,881405,60708983,3340724,594089,12426
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1997,08/10/1997,60.03116667,29.40833333,T~S,,0,0.05,O-PAH,ANT,SED1000,D,ug/kg,7.9,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,12,1,881251,60707112,3340665,594031,12422
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1997,08/10/1997,60.03816667,29.038,T~S,,0,0.05,O-PAH,ANT,SED1000,D,ug/kg,2.2,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,13,1,881251,60707113,3340666,594032,12422
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1997,08/10/1997,60.07466667,28.8975,T~S,,0,0.05,O-PAH,ANT,SED1000,D,ug/kg,4.5,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,15,1,881251,60707116,3340668,594034,12422
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,,,,,,1997,08/10/1997,60.08066667,29.308,T~S,,0,0.05,O-PAH,ANT,SED1000,D,ug/kg,5.1,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,11,1,881251,60707111,3340669,594030,12422
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1997,27/11/1997,59.7235,28.34266667,T~S,,0,0.1,O-PAH,ANT,SED1000,D,ug/kg,0.45,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,2014,1,881251,60707114,3340670,594036,12422
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,,,,,,1997,27/11/1997,59.7415,28.366,T~S,,0,0.1,O-PAH,ANT,SED1000,D,ug/kg,0.48,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,2012,1,881251,60707117,3340671,594035,12422
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,4269,,,,,1998,10/06/1998,59.89333333,28.61483333,T~S,,0,0.1,O-PAH,ANT,SED1000,D,ug/kg,0.94,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,4269,1,881373,60708478,3340707,594071,12425
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,13,RUS-001,4270,,,,,1998,10/06/1998,59.76033333,28.24083333,T~S,,0,0.1,O-PAH,ANT,SED1000,D,ug/kg,1.33,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,4270,1,881373,60708479,3340706,594080,12425
PAHs (anthracene),Secondary,Russia,BMP,RCMA,Gulf of Finland,SEA-013,SEA-013,4271,,,,,1998,10/06/1998,60.10333333,28.06283333,T~S,,0,0.1,O-PAH,ANT,SED1000,D,ug/kg,2.26,,A,0.05,,,,RCMA,,,00-CONV-22~90-SHIPC-1~10-MATRX-1~21-CONVR-1,4271,1,881373,60708480,3340708,594081,12425
