country,station_code,station_name,year,species,sex,determinand,matrix,basis,unit,value,qflag,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sub.sample,AMAP_group,source,OSPAR_region,OSPAR_subregion,,latitude,longitude
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,F,HG,LI,W,mg/kg,6.15,,,,25,%,A20142,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,F,HG,LI,W,mg/kg,4.67,,,,25,%,A20143,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,F,HG,HA,D,mg/kg,5.32,,,,20,%,A20143,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,M,HG,LI,W,mg/kg,9.84,,,,25,%,A20144,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,M,HG,HA,D,mg/kg,4.92,,,,20,%,A20144,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,M,HG,LI,W,mg/kg,4.27,,,,25,%,A20145,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,M,HG,HA,D,mg/kg,4.28,,,,20,%,A20145,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,M,HG,LI,W,mg/kg,7.91,,,,25,%,A20146,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,M,HG,HA,D,mg/kg,4.54,,,,20,%,A20146,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,F,HG,LI,W,mg/kg,1.38,,,,25,%,A20147,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,F,HG,HA,D,mg/kg,1.69,,,,20,%,A20147,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,F,HG,LI,W,mg/kg,10.4,,,,25,%,A20148,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,F,HG,HA,D,mg/kg,6.51,,,,20,%,A20148,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Ursus maritimus,M,HG,LI,W,mg/kg,8.56,,,,25,%,A20149,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,6.99,,,,25,%,A20151,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,5.51,,,,20,%,A20151,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,15.41,,,,25,%,A20152,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,10.15,,,,20,%,A20152,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,12.98,,,,25,%,A20153,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,8.02,,,,20,%,A20153,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,8.08,,,,25,%,A20154,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,6.24,,,,20,%,A20154,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,7.38,,,,25,%,A20155,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,4.66,,,,20,%,A20155,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,6.21,,,,25,%,A20156,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,16.12,,,,25,%,A20157,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,4.54,,,,25,%,A20158,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,5.19,,,,25,%,A20159,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,4.52,,,,20,%,A20159,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,5.48,,,,25,%,A20160,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,6.23,,,,20,%,A20160,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,21.04,,,,25,%,A20161,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,12.95,,,,25,%,A20162,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,2.59,,,,20,%,A20162,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,35.57,,,,25,%,A20163,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,8.93,,,,20,%,A20163,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,11.92,,,,25,%,A20164,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,3.78,,,,20,%,A20164,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,11.48,,,,25,%,A20166,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,18.58,,,,25,%,A20167,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,17.67,,,,20,%,A20167,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,3.16,,,,25,%,A20168,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,3.34,,,,25,%,A20169,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,3.09,,,,20,%,A20169,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,19.21,,,,25,%,A20170,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,35.94,,,,25,%,A20171,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,16.8,,,,20,%,A20171,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,1.08,,,,25,%,A20172,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,3.03,,,,20,%,A20172,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,2.37,,,,25,%,A20173,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,1.7,,,,20,%,A20173,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,3.24,,,,25,%,A20174,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,3.21,,,,20,%,A20174,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,8.79,,,,25,%,A20175,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,21.75,,,,25,%,A20176,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,9.3,,,,25,%,A20177,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,4.41,,,,20,%,A20177,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,5.6,,,,25,%,A20178,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,4.33,,,,20,%,A20178,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,9.56,,,,25,%,A20179,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,6.33,,,,20,%,A20179,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,2.77,,,,25,%,A20180,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,2.98,,,,20,%,A20180,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,2.57,,,,25,%,A20181,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,3.79,,,,20,%,A20181,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,34.3,,,,25,%,A20182,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,10.1,,,,20,%,A20182,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,11.82,,,,25,%,A20183,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,4.15,,,,20,%,A20183,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,6.87,,,,25,%,A20184,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,3.76,,,,20,%,A20184,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,LI,W,mg/kg,6.87,,,,25,%,A20185,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,F,HG,HA,D,mg/kg,5.76,,,,20,%,A20185,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,4.75,,,,25,%,A20186,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,4.01,,,,20,%,A20186,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,25.53,,,,25,%,A20187,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,8.63,,,,20,%,A20187,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,LI,W,mg/kg,28.46,,,,25,%,A20188,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Ursus maritimus,M,HG,HA,D,mg/kg,3.09,,,,20,%,A20188,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,13.16,,,,25,%,A20189,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,7.86,,,,20,%,A20189,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,LI,W,mg/kg,12.45,,,,25,%,A20190,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,HA,D,mg/kg,5.36,,,,20,%,A20190,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,11.45,,,,25,%,A20191,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,6.29,,,,20,%,A20191,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,9.67,,,,25,%,A20192,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,7.19,,,,20,%,A20192,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,9.92,,,,25,%,A20193,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,4.68,,,,20,%,A20193,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,LI,W,mg/kg,14.87,,,,25,%,A20194,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,HA,D,mg/kg,6.19,,,,20,%,A20194,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,13.33,,,,25,%,A20195,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,5.41,,,,20,%,A20195,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,LI,W,mg/kg,3.86,,,,25,%,A20197,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,HA,D,mg/kg,0.791,,,,20,%,A20197,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,14.22,,,,25,%,A20198,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,2.17,,,,20,%,A20198,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,14.51,,,,25,%,A20199,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,4.42,,,,20,%,A20199,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,LI,W,mg/kg,13.98,,,,25,%,A20200,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,HA,D,mg/kg,5.34,,,,20,%,A20200,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,7.21,,,,25,%,A20201,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,6.15,,,,20,%,A20201,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,5.64,,,,25,%,A20202,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,LI,W,mg/kg,10.31,,,,25,%,A20203,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,HA,D,mg/kg,7.11,,,,20,%,A20203,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,5.82,,,,25,%,A20204,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,3.96,,,,20,%,A20204,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,17.93,,,,25,%,A20205,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,3.68,,,,20,%,A20205,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,3.19,,,,25,%,A20206,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,3.48,,,,20,%,A20206,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,LI,W,mg/kg,36.87,,,,25,%,A20207,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,M,HG,HA,D,mg/kg,1.61,,,,20,%,A20207,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,LI,W,mg/kg,17.74,,,,25,%,A20208,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,HA,D,mg/kg,11.18,,,,20,%,A20208,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,LI,W,mg/kg,9.88,,,,25,%,A20209,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Ursus maritimus,F,HG,HA,D,mg/kg,4.29,,,,20,%,A20209,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,M,HG,LI,W,mg/kg,3.77,,,,25,%,A20210,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,M,HG,HA,D,mg/kg,3.95,,,,20,%,A20210,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,F,HG,LI,W,mg/kg,7.57,,,,25,%,A20211,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,F,HG,HA,D,mg/kg,5.86,,,,20,%,A20211,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,M,HG,LI,W,mg/kg,11.4,,,,25,%,A20212,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,M,HG,HA,D,mg/kg,8.2,,,,20,%,A20212,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,F,HG,LI,W,mg/kg,8.72,,,,25,%,A20213,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,F,HG,HA,D,mg/kg,4,,,,20,%,A20213,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,F,HG,LI,W,mg/kg,8.58,,,,25,%,A20214,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,F,HG,HA,D,mg/kg,5.24,,,,20,%,A20214,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,F,HG,LI,W,mg/kg,10.39,,,,25,%,A20215,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,F,HG,HA,D,mg/kg,9.5,,,,20,%,A20215,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,F,HG,LI,W,mg/kg,10.49,,,,25,%,A20216,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2003,Ursus maritimus,F,HG,HA,D,mg/kg,4.01,,,,20,%,A20216,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,M,HG,LI,W,mg/kg,8.77,,,,25,%,A20218,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,M,HG,HA,D,mg/kg,4.37,,,,20,%,A20218,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,F,HG,LI,W,mg/kg,10.41,,,,25,%,A20219,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,F,HG,HA,D,mg/kg,4,,,,20,%,A20219,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,F,HG,LI,W,mg/kg,8.09,,,,25,%,A20221,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,F,HG,HA,D,mg/kg,2.41,,,,20,%,A20221,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,M,HG,LI,W,mg/kg,9.39,,,,25,%,A20222,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,M,HG,HA,D,mg/kg,4.47,,,,20,%,A20222,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,F,HG,LI,W,mg/kg,18.47,,,,25,%,A20223,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,F,HG,HA,D,mg/kg,7.33,,,,20,%,A20223,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,F,HG,LI,W,mg/kg,6.31,,,,25,%,A20225,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,F,HG,HA,D,mg/kg,5.68,,,,20,%,A20225,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,M,HG,LI,W,mg/kg,12.68,,,,25,%,A20227,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,M,HG,HA,D,mg/kg,7.79,,,,20,%,A20227,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,M,HG,LI,W,mg/kg,12.08,,,,25,%,A20229,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,M,HG,HA,D,mg/kg,5.67,,,,20,%,A20229,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,F,HG,LI,W,mg/kg,9.01,,,,25,%,A20230,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,F,HG,HA,D,mg/kg,8.09,,,,20,%,A20230,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,M,HG,LI,W,mg/kg,6.54,,,,25,%,A20231,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Ursus maritimus,M,HG,HA,D,mg/kg,2.56,,,,20,%,A20231,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,LI,W,mg/kg,16.52,,,,25,%,A20232,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,HA,D,mg/kg,6.39,,,,20,%,A20232,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,LI,W,mg/kg,6.41,,,,25,%,A20233,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,HA,D,mg/kg,5.37,,,,20,%,A20233,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,LI,W,mg/kg,18.58,,,,25,%,A20234,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,HA,D,mg/kg,4.22,,,,20,%,A20234,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,LI,W,mg/kg,13.57,,,,25,%,A20235,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,HA,D,mg/kg,2.97,,,,20,%,A20235,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,LI,W,mg/kg,22.42,,,,25,%,A20236,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,HA,D,mg/kg,10.14,,,,20,%,A20236,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,F,HG,LI,W,mg/kg,15.09,,,,25,%,A20237,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,F,HG,HA,D,mg/kg,4.55,,,,20,%,A20237,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,F,HG,LI,W,mg/kg,13.05,,,,25,%,A20238,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,F,HG,HA,D,mg/kg,4.62,,,,20,%,A20238,Adult_female,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,LI,W,mg/kg,26.19,,,,25,%,A20239,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,HA,D,mg/kg,7.73,,,,20,%,A20239,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,LI,W,mg/kg,12,,,,25,%,A20240,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,HA,D,mg/kg,4.54,,,,20,%,A20240,Adult_male,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,LI,W,mg/kg,46,,,,25,%,A20241,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,HA,D,mg/kg,1.99,,,,20,%,A20241,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,LI,W,mg/kg,14.3,,,,25,%,A20242,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,M,HG,HA,D,mg/kg,7.24,,,,20,%,A20242,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Ursus maritimus,F,HG,LI,W,mg/kg,34.2,,,,25,%,A20243,Adult_female,Riget,,,,,
