country,station_code,station_name,year,species,sex,determinand,matrix,basis,unit,value,qflag,limit_detection,limit_quantification,uncertainty,methodUncertainty,latitude,longitude,date,depth,noinp,filtered,AMAP_group,sampleID,replicate,pargroup,metpt,metoa,metcx,OSPAR_region,OSPAR_subregion
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,F,HG,HA,D,mg/kg,4.83,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,F,AGMEA,HA,D,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,F,HG,LI,W,mg/kg,10.00625384,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,F,HG,HA,D,mg/kg,5.32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,F,AGMEA,HA,D,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,M,HG,LI,W,mg/kg,19.58830493,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,M,HG,HA,D,mg/kg,4.8,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,M,AGMEA,HA,D,y,7,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,M,HG,LI,W,mg/kg,14.86119072,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,M,HG,HA,D,mg/kg,6.84,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,M,AGMEA,HA,D,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,M,HG,LI,W,mg/kg,20.3760986,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,M,HG,HA,D,mg/kg,5.48,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2012,Ursus maritimus,M,AGMEA,HA,D,y,3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,F,HG,LI,W,mg/kg,15.74,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,F,HG,HA,D,mg/kg,4.21,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,F,AGMEA,HA,D,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,F,HG,LI,W,mg/kg,34.99,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,F,HG,HA,D,mg/kg,6.39,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,F,AGMEA,HA,D,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,F,HG,LI,W,mg/kg,127.43,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,F,HG,HA,D,mg/kg,6.19,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,F,AGMEA,HA,D,y,13,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,LI,W,mg/kg,39.28,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,HA,D,mg/kg,5.61,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,AGMEA,HA,D,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,LI,W,mg/kg,80.9,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,HA,D,mg/kg,5.56,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,AGMEA,HA,D,y,8,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,LI,W,mg/kg,100.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,HA,D,mg/kg,10.87,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,AGMEA,HA,D,y,14,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,LI,W,mg/kg,186.84,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,HA,D,mg/kg,6.36,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,AGMEA,HA,D,y,9,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,LI,W,mg/kg,76.33,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,HA,D,mg/kg,9.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,AGMEA,HA,D,y,8,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,LI,W,mg/kg,32.84,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,HG,HA,D,mg/kg,8.92,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2013,Ursus maritimus,M,AGMEA,HA,D,y,3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,LI,W,mg/kg,17.07465594,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,HA,D,mg/kg,3.567,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,AGMEA,HA,D,y,13,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,F,HG,LI,W,mg/kg,20.88642431,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,F,HG,HA,D,mg/kg,5.857,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,F,AGMEA,HA,D,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,LI,W,mg/kg,32.389,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,HA,D,mg/kg,9.854,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,AGMEA,HA,D,y,13,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,LI,W,mg/kg,19.541,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,HA,D,mg/kg,5.523,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,AGMEA,HA,D,y,6,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,LI,W,mg/kg,4.665,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,HA,D,mg/kg,5.127,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,AGMEA,HA,D,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,LI,W,mg/kg,18.391,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,HA,D,mg/kg,7.143,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,AGMEA,HA,D,y,11,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,LI,W,mg/kg,28.108,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,HA,D,mg/kg,7.405,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,AGMEA,HA,D,y,8,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,LI,W,mg/kg,15.501,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,HA,D,mg/kg,8.79,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,AGMEA,HA,D,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,F,HG,LI,W,mg/kg,11.202,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,F,HG,HA,D,mg/kg,3.79,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,F,AGMEA,HA,D,y,3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,LI,W,mg/kg,10.02493097,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,HG,HA,D,mg/kg,4.92,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2014,Ursus maritimus,M,AGMEA,HA,D,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,F,HG,LI,W,mg/kg,19.56,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,F,HG,HA,D,mg/kg,8.721,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,F,AGMEA,HA,D,y,19,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,LI,W,mg/kg,12.54,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,HA,D,mg/kg,7.387,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,AGMEA,HA,D,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,LI,W,mg/kg,16.25,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,HA,D,mg/kg,6.087,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,AGMEA,HA,D,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,LI,W,mg/kg,21.85,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,HA,D,mg/kg,6.721,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,AGMEA,HA,D,y,21,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,F,HG,LI,W,mg/kg,15.22,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,F,HG,HA,D,mg/kg,6.888,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,F,AGMEA,HA,D,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,LI,W,mg/kg,5.24,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,HA,D,mg/kg,2.607,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,AGMEA,HA,D,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,LI,W,mg/kg,26.08,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,HA,D,mg/kg,17.661,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,AGMEA,HA,D,y,13,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,F,HG,LI,W,mg/kg,38.67,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,F,HG,HA,D,mg/kg,6.488,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,F,AGMEA,HA,D,y,12,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,LI,W,mg/kg,23.62,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,HA,D,mg/kg,13.682,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,AGMEA,HA,D,y,7,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,LI,W,mg/kg,24.51,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,HG,HA,D,mg/kg,7.64,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2015,Ursus maritimus,M,AGMEA,HA,D,y,6,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,LI,W,mg/kg,17.234,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,HA,D,mg/kg,9.289,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,AGMEA,HA,D,y,12,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,LI,W,mg/kg,24.65,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,HA,D,mg/kg,10.151,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,AGMEA,HA,D,y,16,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,,HG,LI,W,mg/kg,30.375,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,,HG,HA,D,mg/kg,8.114,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,,AGMEA,HA,D,y,11,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,LI,W,mg/kg,16.015,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,HA,D,mg/kg,8.827,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,AGMEA,HA,D,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,LI,W,mg/kg,20.178,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,HA,D,mg/kg,6.657,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,AGMEA,HA,D,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,LI,W,mg/kg,25.855,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,HA,D,mg/kg,15.428,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,AGMEA,HA,D,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,LI,W,mg/kg,26.511,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,HA,D,mg/kg,8.64,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,AGMEA,HA,D,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,LI,W,mg/kg,15.742,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,HG,HA,D,mg/kg,9.662,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,M,AGMEA,HA,D,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,F,HG,LI,W,mg/kg,27.714,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,F,HG,HA,D,mg/kg,9.692,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2016,Ursus maritimus,F,AGMEA,HA,D,y,8,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,F,HG,LI,W,mg/kg,5.962,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,F,HG,HA,D,mg/kg,7.4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,F,AGMEA,HA,D,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,LI,W,mg/kg,20.38,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,HA,D,mg/kg,7.97,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,AGMEA,HA,D,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,,HG,LI,W,mg/kg,21.058,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,,HG,HA,D,mg/kg,5.87,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,,AGMEA,HA,D,y,14,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,LI,W,mg/kg,14.831,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,HA,D,mg/kg,8.46,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,AGMEA,HA,D,y,3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,F,HG,LI,W,mg/kg,16.48,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,F,HG,HA,D,mg/kg,5.66,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,F,AGMEA,HA,D,y,3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,,HG,LI,W,mg/kg,17.795,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,,HG,HA,D,mg/kg,5.4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,,AGMEA,HA,D,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,LI,W,mg/kg,34.048,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,HA,D,mg/kg,9.31,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,AGMEA,HA,D,y,7,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,LI,W,mg/kg,32.94,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,HA,D,mg/kg,10.83,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,AGMEA,HA,D,y,11,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,LI,W,mg/kg,18.657,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,HA,D,mg/kg,10.51,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,AGMEA,HA,D,y,6,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,LI,W,mg/kg,5.42,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,HA,D,mg/kg,2.02,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,AGMEA,HA,D,y,3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,,HG,LI,W,mg/kg,17.718,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,,HG,HA,D,mg/kg,12.15,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,,AGMEA,HA,D,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,LI,W,mg/kg,7.598,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,HA,D,mg/kg,5.95,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,AGMEA,HA,D,y,6,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,LI,W,mg/kg,34.585,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,HA,D,mg/kg,6.92,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,AGMEA,HA,D,y,9,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,LI,W,mg/kg,19.017,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,HA,D,mg/kg,6.94,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,AGMEA,HA,D,y,7,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,LI,W,mg/kg,15.034,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,HG,HA,D,mg/kg,5.53,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2017,Ursus maritimus,M,AGMEA,HA,D,y,8,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2018,Ursus maritimus,M,HG,LI,W,mg/kg,22.84,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2018,Ursus maritimus,M,HG,HA,D,mg/kg,5.96,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2018,Ursus maritimus,M,HG,LI,W,mg/kg,31.48,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2018,Ursus maritimus,M,HG,HA,D,mg/kg,10.59,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2018,Ursus maritimus,F,HG,LI,W,mg/kg,8.39,,,,25,%,,,,,,,,,,,,,,,
Denmark,A9,Ittoqqortoormiit AMAP,2018,Ursus maritimus,F,HG,HA,D,mg/kg,3.89,,,,25,%,,,,,,,,,,,,,,,
