country,station_code,station_name,year,species,sex,determinand,matrix,basis,value,unit,qflag,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sample,subseries,sample_latitude,sample_longitude,date,depth,method_pretreatment,method_analysis,method_extraction,noinp
Canada,A9,Southern Beaufort Sea,2010,Delphinapterus leucas,M,HG,MU,W,0.71,ug/g,,,,,,A11985,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2010,Delphinapterus leucas,M,HG,MU,W,0.725,ug/g,,,,,,A11986,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2010,Delphinapterus leucas,M,HG,MU,W,0.77,ug/g,,,,,,A11987,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2010,Delphinapterus leucas,M,HG,MU,W,2.315,ug/g,,,,,,A11988,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2010,Delphinapterus leucas,M,HG,MU,W,1.233,ug/g,,,,,,A11989,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2010,Delphinapterus leucas,M,HG,MU,W,1.331,ug/g,,,,,,A11990,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2010,Delphinapterus leucas,M,HG,MU,W,1.247,ug/g,,,,,,A11991,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2010,Delphinapterus leucas,M,HG,MU,W,0.972,ug/g,,,,,,A11992,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2010,Delphinapterus leucas,F,HG,MU,W,0.789,ug/g,,,,,,A11993,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,1.583,ug/g,,,,,,A11994,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,2.209,ug/g,,,,,,A11995,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,0.825,ug/g,,,,,,A11996,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,2.005,ug/g,,,,,,A11997,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,1.277,ug/g,,,,,,A11998,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,0.983,ug/g,,,,,,A11999,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,1.801,ug/g,,,,,,A12000,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,0.806,ug/g,,,,,,A12001,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,F,HG,MU,W,1.214,ug/g,,,,,,A12002,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,0.834,ug/g,,,,,,A12003,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,0.624,ug/g,,,,,,A12004,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,1.184,ug/g,,,,,,A12005,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,0.758,ug/g,,,,,,A12006,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,1.102,ug/g,,,,,,A12007,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,0.851,ug/g,,,,,,A12008,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,0.739,ug/g,,,,,,A12009,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,0.732,ug/g,,,,,,A12010,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2011,Delphinapterus leucas,M,HG,MU,W,2.269,ug/g,,,,,,A12011,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.55,ug/g,,,,,,A12012,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.688,ug/g,,,,,,A12013,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.371,ug/g,,,,,,A12014,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,0.665,ug/g,,,,,,A12015,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.121,ug/g,,,,,,A12016,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.248,ug/g,,,,,,A12017,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.283,ug/g,,,,,,A12018,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,F,HG,MU,W,0.772,ug/g,,,,,,A12019,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,F,HG,MU,W,0.911,ug/g,,,,,,A12020,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.055,ug/g,,,,,,A12021,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,F,HG,MU,W,1.355,ug/g,,,,,,A12022,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,X,HG,MU,W,1.597,ug/g,,,,,,A12023,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.339,ug/g,,,,,,A12024,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.05,ug/g,,,,,,A12025,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.139,ug/g,,,,,,A12026,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.14,ug/g,,,,,,A12027,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,0.951,ug/g,,,,,,A12028,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,F,HG,MU,W,1.389,ug/g,,,,,,A12029,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.296,ug/g,,,,,,A12030,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,2.334,ug/g,,,,,,A12031,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.201,ug/g,,,,,,A12032,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.118,ug/g,,,,,,A12033,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.525,ug/g,,,,,,A12034,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.647,ug/g,,,,,,A12035,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.189,ug/g,,,,,,A12037,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.378,ug/g,,,,,,A12038,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,1.228,ug/g,,,,,,A12039,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2012,Delphinapterus leucas,M,HG,MU,W,0.894,ug/g,,,,,,A12040,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,F,HG,MU,W,1.265,ug/g,,,,,,A12041,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,F,HG,MU,W,1.096,ug/g,,,,,,A12042,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.311,ug/g,,,,,,A12043,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,F,HG,MU,W,0.673,ug/g,,,,,,A12044,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,2.202,ug/g,,,,,,A12045,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.803,ug/g,,,,,,A12046,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,2.826,ug/g,,,,,,A12047,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,2.35,ug/g,,,,,,A12048,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,2.512,ug/g,,,,,,A12049,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,2.227,ug/g,,,,,,A12050,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,2.359,ug/g,,,,,,A12051,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,2.038,ug/g,,,,,,A12052,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.396,ug/g,,,,,,A12053,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.209,ug/g,,,,,,A12054,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.17,ug/g,,,,,,A12055,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,2.496,ug/g,,,,,,A12056,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,0.859,ug/g,,,,,,A12057,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,0.819,ug/g,,,,,,A12058,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.13,ug/g,,,,,,A12059,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.219,ug/g,,,,,,A12060,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,0.625,ug/g,,,,,,A12061,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.067,ug/g,,,,,,A12062,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,0.792,ug/g,,,,,,A12063,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,0.993,ug/g,,,,,,A12064,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.469,ug/g,,,,,,A12065,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.664,ug/g,,,,,,A12066,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,F,HG,MU,W,1.315,ug/g,,,,,,A12067,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,2.921,ug/g,,,,,,A12068,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,M,HG,MU,W,1.378,ug/g,,,,,,A12069,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2013,Delphinapterus leucas,F,HG,MU,W,1.096,ug/g,,,,,,A12070,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,1.921,ug/g,,,,,,A12071,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,1.781,ug/g,,,,,,A12072,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,2.566,ug/g,,,,,,A12073,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,3.875,ug/g,,,,,,A12075,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,2.788,ug/g,,,,,,A12076,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,F,HG,MU,W,1.164,ug/g,,,,,,A12077,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,0.965,ug/g,,,,,,A12078,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,2.739,ug/g,,,,,,A12079,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,1.22,ug/g,,,,,,A12080,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,0.95,ug/g,,,,,,A12081,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,1.418,ug/g,,,,,,A12082,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,1.425,ug/g,,,,,,A12083,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,F,HG,MU,W,1.673,ug/g,,,,,,A12084,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,3.055,ug/g,,,,,,A12085,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,3.251,ug/g,,,,,,A12086,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,F,HG,MU,W,1.157,ug/g,,,,,,A12087,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,1.991,ug/g,,,,,,A12088,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,2.803,ug/g,,,,,,A12089,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2014,Delphinapterus leucas,M,HG,MU,W,3.058,ug/g,,,,,,A12090,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.655,ug/g,,,,,,A12091,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.377,ug/g,,,,,,A12092,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,0.793,ug/g,,,,,,A12093,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,0.994,ug/g,,,,,,A12094,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,0.597,ug/g,,,,,,A12095,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,F,HG,MU,W,1.046,ug/g,,,,,,A12096,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.169,ug/g,,,,,,A12097,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.214,ug/g,,,,,,A12098,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,4.296,ug/g,,,,,,A12099,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.33,ug/g,,,,,,A12100,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,0.569,ug/g,,,,,,A12101,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,0.609,ug/g,,,,,,A12102,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.096,ug/g,,,,,,A12103,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,F,HG,MU,W,1.031,ug/g,,,,,,A12104,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,F,HG,MU,W,0.617,ug/g,,,,,,A12105,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.715,ug/g,,,,,,A12106,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,X,HG,MU,W,1.419,ug/g,,,,,,A12107,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,0.604,ug/g,,,,,,A12108,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.856,ug/g,,,,,,A12109,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.484,ug/g,,,,,,A12110,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,0.694,ug/g,,,,,,A12111,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.031,ug/g,,,,,,A12112,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,X,HG,MU,W,0.968,ug/g,,,,,,A12113,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,2.87,ug/g,,,,,,A12114,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,F,HG,MU,W,0.693,ug/g,,,,,,A12115,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,1.646,ug/g,,,,,,A12116,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2015,Delphinapterus leucas,M,HG,MU,W,0.616,ug/g,,,,,,A12117,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,M,HG,MU,W,0.886,ug/g,,,,,,A12118,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,M,HG,MU,W,1.436,ug/g,,,,,,A12119,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,X,HG,MU,W,1.798,ug/g,,,,,,A12120,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,M,HG,MU,W,1.993,ug/g,,,,,,A12121,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,M,HG,MU,W,2.347,ug/g,,,,,,A12122,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,M,HG,MU,W,1.715,ug/g,,,,,,A12123,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,M,HG,MU,W,1.477,ug/g,,,,,,A12124,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,M,HG,MU,W,0.91,ug/g,,,,,,A12125,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,M,HG,MU,W,3.323,ug/g,,,,,,A12126,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,M,HG,MU,W,0.822,ug/g,,,,,,A12127,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,X,HG,MU,W,4.408,ug/g,,,,,,A12128,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,M,HG,MU,W,0.906,ug/g,,,,,,A12129,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,F,HG,MU,W,0.394,ug/g,,,,,,A12130,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2016,Delphinapterus leucas,X,HG,MU,W,0.618,ug/g,,,,,,A12131,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,1.009,ug/g,,,,,,A12132,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.83,ug/g,,,,,,A12133,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.782,ug/g,,,,,,A12134,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.914,ug/g,,,,,,A12135,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.844,ug/g,,,,,,A12136,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,F,HG,MU,W,0.671,ug/g,,,,,,A12137,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.974,ug/g,,,,,,A12138,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,2.576,ug/g,,,,,,A12139,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,1.729,ug/g,,,,,,A12140,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.934,ug/g,,,,,,A12141,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.741,ug/g,,,,,,A12142,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.744,ug/g,,,,,,A12143,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.703,ug/g,,,,,,A12144,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.66,ug/g,,,,,,A12145,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.686,ug/g,,,,,,A12146,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,1.009,ug/g,,,,,,A12147,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.565,ug/g,,,,,,A12148,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,3.161,ug/g,,,,,,A12149,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.664,ug/g,,,,,,A12150,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,F,HG,MU,W,0.496,ug/g,,,,,,A12151,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.828,ug/g,,,,,,A12152,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.613,ug/g,,,,,,A12153,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,1.445,ug/g,,,,,,A12154,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,F,HG,MU,W,1.009,ug/g,,,,,,A12155,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,1.214,ug/g,,,,,,A12156,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.608,ug/g,,,,,,A12157,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.562,ug/g,,,,,,A12159,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,F,HG,MU,W,0.619,ug/g,,,,,,A12160,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.687,ug/g,,,,,,A12161,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,M,HG,MU,W,0.737,ug/g,,,,,,A12162,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,2017,Delphinapterus leucas,F,HG,MU,W,0.545,ug/g,,,,,,A12163,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1993,Delphinapterus leucas,F,HG,EP,W,0.756,ug/g,,,,,,A11672,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1993,Delphinapterus leucas,F,HG,EP,W,1.235,ug/g,,,,,,A11673,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1993,Delphinapterus leucas,M,HG,EP,W,1.135,ug/g,,,,,,A11674,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1993,Delphinapterus leucas,M,HG,EP,W,0.591,ug/g,,,,,,A11675,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1993,Delphinapterus leucas,M,HG,EP,W,0.491,ug/g,,,,,,A11676,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1993,Delphinapterus leucas,M,HG,EP,W,1.29,ug/g,,,,,,A11677,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1993,Delphinapterus leucas,F,HG,EP,W,0.274,ug/g,,,,,,A11678,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,1993,Delphinapterus leucas,F,HG,EP,W,0.875,ug/g,,,,,,A11680,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1993,Delphinapterus leucas,M,HG,EP,W,1.33,ug/g,,,,,,A11682,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1994,Delphinapterus leucas,F,HG,EP,W,0.48,ug/g,,,,,,A11684,small,,,,,,,,
Canada,A9,Southern Beaufort Sea,1994,Delphinapterus leucas,M,HG,EP,W,0.96,ug/g,,,,,,A11685,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1994,Delphinapterus leucas,M,HG,EP,W,1.03,ug/g,,,,,,A11686,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1994,Delphinapterus leucas,M,HG,EP,W,0.96,ug/g,,,,,,A11687,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1994,Delphinapterus leucas,M,HG,EP,W,1.16,ug/g,,,,,,A11688,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1994,Delphinapterus leucas,F,HG,EP,W,1.21,ug/g,,,,,,A11689,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1994,Delphinapterus leucas,F,HG,EP,W,1.07,ug/g,,,,,,A11690,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1994,Delphinapterus leucas,M,HG,EP,W,0.66,ug/g,,,,,,A11691,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1994,Delphinapterus leucas,M,HG,EP,W,1.05,ug/g,,,,,,A11692,large,,,,,,,,
Canada,A9,Southern Beaufort Sea,1994,Delphinapterus leucas,F,HG,EP,W,0.29,ug/g,,,,,,A11693,large,,,,,,,,
