country;station_code;station_name;year;species;sex;determinand;matrix;basis;unit;value;qflag;limit_detection;limit_quantification;uncertainty;methodUncertainty;sub.sample;AMAP_group;idno
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;OCB;BB;L;ng/g;9;;;;25;%;;juvenile;26381
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;DIEL;BB;L;ng/g;165.37;;;;25;%;;juvenile;26381
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;HCEPX;BB;L;ng/g;208;;;;25;%;;juvenile;26381
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;MIREX;BB;L;ng/g;7.23;;;;25;%;;juvenile;26381
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;AGMEA;HA;D;y;3;;;;25;%;;juvenile;26381
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;OCDAN;BB;L;ng/g;1339;;;;25;%;;juvenile;26381
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;TNONC;BB;L;ng/g;123;;;;25;%;;juvenile;26381
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;SCB7;BB;L;ng/g;6483.65;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;DDTPP;BB;L;ng/g;339;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;HCH;BB;L;ng/g;171;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;HCB;BB;L;ng/g;32;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;OCB;BB;L;ng/g;18;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;DIEL;BB;L;ng/g;132.32;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;HCEPX;BB;L;ng/g;143;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;MIREX;BB;L;ng/g;10.86;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;AGMEA;HA;D;y;4;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;OCDAN;BB;L;ng/g;852;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;TNONC;BB;L;ng/g;102;;;;25;%;;juvenile;26383
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;SCB7;BB;L;ng/g;14802.46;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;DDTPP;BB;L;ng/g;193;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;HCH;BB;L;ng/g;261;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;HCB;BB;L;ng/g;57;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;OCB;BB;L;ng/g;21;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;DIEL;BB;L;ng/g;185.22;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;HCEPX;BB;L;ng/g;150;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;MIREX;BB;L;ng/g;28.3;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;AGMEA;HA;D;y;17;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;OCDAN;BB;L;ng/g;793;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;TNONC;BB;L;ng/g;209;;;;25;%;;adult_male;26387
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;SCB7;BB;L;ng/g;6695.3;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;DDTPP;BB;L;ng/g;77;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCH;BB;L;ng/g;141;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCB;BB;L;ng/g;51;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;OCB;BB;L;ng/g;11;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;DIEL;BB;L;ng/g;156.57;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCEPX;BB;L;ng/g;196;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;MIREX;BB;L;ng/g;9.59;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;AGMEA;HA;D;y;3;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;OCDAN;BB;L;ng/g;1399;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;TNONC;BB;L;ng/g;111;;;;25;%;;juvenile;26389
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;SCB7;BB;L;ng/g;6974.24;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;DDTPP;BB;L;ng/g;801;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCH;BB;L;ng/g;158;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCB;BB;L;ng/g;53;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;OCB;BB;L;ng/g;13;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;DIEL;BB;L;ng/g;210.54;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCEPX;BB;L;ng/g;212;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;MIREX;BB;L;ng/g;14.6;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;AGMEA;HA;D;y;3;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;OCDAN;BB;L;ng/g;1389;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;TNONC;BB;L;ng/g;412;;;;25;%;;juvenile;26390
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;SCB7;BB;L;ng/g;4008.06;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;DDTPP;BB;L;ng/g;594;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCH;BB;L;ng/g;111;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCB;BB;L;ng/g;29;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;OCB;BB;L;ng/g;11;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;DIEL;BB;L;ng/g;129.7;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCEPX;BB;L;ng/g;147;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;MIREX;BB;L;ng/g;9.67;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;AGMEA;HA;D;y;6;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;OCDAN;BB;L;ng/g;900;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;TNONC;BB;L;ng/g;247;;;;25;%;;adult_female;26391
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;SCB7;BB;L;ng/g;5542.77;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;DDTPP;BB;L;ng/g;303;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;HCH;BB;L;ng/g;117;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;HCB;BB;L;ng/g;46;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;OCB;BB;L;ng/g;12;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;DIEL;BB;L;ng/g;135.64;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;HCEPX;BB;L;ng/g;130;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;MIREX;BB;L;ng/g;8.29;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;AGMEA;HA;D;y;3;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;OCDAN;BB;L;ng/g;933;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;F;TNONC;BB;L;ng/g;86;;;;25;%;;juvenile;26392
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;SCB7;BB;L;ng/g;7515.88;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;DDTPP;BB;L;ng/g;102;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCH;BB;L;ng/g;22;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCB;BB;L;ng/g;81;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;OCB;BB;L;ng/g;9;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;DIEL;BB;L;ng/g;124.15;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;HCEPX;BB;L;ng/g;192;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;MIREX;BB;L;ng/g;10.1;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;AGMEA;HA;D;y;8;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;OCDAN;BB;L;ng/g;1524;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2003;Ursus maritimus;F;TNONC;BB;L;ng/g;57;;;;25;%;;adult_female;26393
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;SCB7;BB;L;ng/g;16300.87;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;DDTPP;BB;L;ng/g;621;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;HCH;BB;L;ng/g;340;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;HCB;BB;L;ng/g;574;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;OCB;BB;L;ng/g;22;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;DIEL;BB;L;ng/g;235.79;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;HCEPX;BB;L;ng/g;63;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;MIREX;BB;L;ng/g;31.96;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;AGMEA;HA;D;y;27;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;OCDAN;BB;L;ng/g;284;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;2004;Ursus maritimus;M;TNONC;BB;L;ng/g;310;;;;25;%;;adult_male;26394
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;SCB7;BB;L;ng/g;12661.48;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;DDTPP;BB;L;ng/g;604.65;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;HCH;BB;L;ng/g;432;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;HCB;BB;L;ng/g;55;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;OCB;BB;L;ng/g;28;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;DIEL;BB;L;ng/g;270;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;HCEPX;BB;L;ng/g;263;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;MIREX;BB;L;ng/g;20.97;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;AGMEA;HA;D;y;3;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;OCDAN;BB;L;ng/g;1857;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;TNONC;BB;L;ng/g;337.18;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;N15D;MU;D;ppt;18.3;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1990;Ursus maritimus;M;C13D;MU;D;ppt;-20.1;;;;25;%;;juvenile;29703
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;SCB7;BB;L;ng/g;9980.17;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;DDTPP;BB;L;ng/g;396.61;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCH;BB;L;ng/g;322;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCB;BB;L;ng/g;117;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;OCB;BB;L;ng/g;23;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;DIEL;BB;L;ng/g;277.04;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCEPX;BB;L;ng/g;323;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;MIREX;BB;L;ng/g;12.79;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;AGMEA;HA;D;y;4;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;OCDAN;BB;L;ng/g;2059;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;TNONC;BB;L;ng/g;316.99;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;N15D;MU;D;ppt;17.5;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;C13D;MU;D;ppt;-20;;;;25;%;;juvenile;29715
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;SCB7;BB;L;ng/g;5235.39;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;DDTPP;BB;L;ng/g;402.36;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCH;BB;L;ng/g;329;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCB;BB;L;ng/g;65;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;OCB;BB;L;ng/g;33;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;DIEL;BB;L;ng/g;138.45;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCEPX;BB;L;ng/g;152;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;MIREX;BB;L;ng/g;6.58;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;AGMEA;HA;D;y;16;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;OCDAN;BB;L;ng/g;1210;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;TNONC;BB;L;ng/g;152.12;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;N15D;MU;D;ppt;11.3;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;C13D;MU;D;ppt;-21.2;;;;25;%;;adult_female;29716
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;SCB7;BB;L;ng/g;3569.58;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;DDTPP;BB;L;ng/g;242.94;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCH;BB;L;ng/g;217;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCB;BB;L;ng/g;42;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;OCB;BB;L;ng/g;23;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;DIEL;BB;L;ng/g;90.79;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCEPX;BB;L;ng/g;80;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;MIREX;BB;L;ng/g;7.45;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;AGMEA;HA;D;y;1;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;OCDAN;BB;L;ng/g;559;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;TNONC;BB;L;ng/g;99.11;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;N15D;MU;D;ppt;11.9;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;C13D;MU;D;ppt;-21.7;;;;25;%;;juvenile;29717
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;SCB7;BB;L;ng/g;10259.84;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;DDTPP;BB;L;ng/g;172.14;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCH;BB;L;ng/g;363;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCB;BB;L;ng/g;80;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;OCB;BB;L;ng/g;30;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;DIEL;BB;L;ng/g;231.8;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCEPX;BB;L;ng/g;292;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;MIREX;BB;L;ng/g;9.11;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;AGMEA;HA;D;y;2;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;OCDAN;BB;L;ng/g;2132;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;TNONC;BB;L;ng/g;303.09;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;N15D;MU;D;ppt;17.3;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;C13D;MU;D;ppt;-20;;;;25;%;;juvenile;29718
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;SCB7;BB;L;ng/g;7387.91;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;DDTPP;BB;L;ng/g;482.95;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCH;BB;L;ng/g;255;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCB;BB;L;ng/g;43;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;OCB;BB;L;ng/g;20;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;DIEL;BB;L;ng/g;143.78;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;HCEPX;BB;L;ng/g;143;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;MIREX;BB;L;ng/g;5.26;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;AGMEA;HA;D;y;2;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;OCDAN;BB;L;ng/g;921;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;TNONC;BB;L;ng/g;172.96;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;N15D;MU;D;ppt;17.3;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1991;Ursus maritimus;F;C13D;MU;D;ppt;-19.2;;;;25;%;;juvenile;29720
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;SCB7;BB;L;ng/g;12800.99;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DDTPP;BB;L;ng/g;197.12;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCH;BB;L;ng/g;235;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCB;BB;L;ng/g;169;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCB;BB;L;ng/g;20;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DIEL;BB;L;ng/g;213.63;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCEPX;BB;L;ng/g;302;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;MIREX;BB;L;ng/g;20.5;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;AGMEA;HA;D;y;2;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCDAN;BB;L;ng/g;2625;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;TNONC;BB;L;ng/g;248.46;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;N15D;MU;D;ppt;18;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;C13D;MU;D;ppt;-18.9;;;;25;%;;juvenile;29814
Denmark;A90;Ittoqqortoormiit AMAP;1994;Ursus maritimus;F;SCB7;BB;L;ng/g;7703.51;;;;25;%;;juvenile;29818
Denmark;A90;Ittoqqortoormiit AMAP;1994;Ursus maritimus;F;DDTPP;BB;L;ng/g;343.83;;;;25;%;;juvenile;29818
Denmark;A90;Ittoqqortoormiit AMAP;1994;Ursus maritimus;F;HCH;BB;L;ng/g;273;;;;25;%;;juvenile;29818
Denmark;A90;Ittoqqortoormiit AMAP;1994;Ursus maritimus;F;HCB;BB;L;ng/g;71;;;;25;%;;juvenile;29818
Denmark;A90;Ittoqqortoormiit AMAP;1994;Ursus maritimus;F;OCB;BB;L;ng/g;15;;;;25;%;;juvenile;29818
Denmark;A90;Ittoqqortoormiit AMAP;1994;Ursus maritimus;F;DIEL;BB;L;ng/g;173.24;;;;25;%;;juvenile;29818
Denmark;A90;Ittoqqortoormiit AMAP;1994;Ursus maritimus;F;HCEPX;BB;L;ng/g;243;;;;25;%;;juvenile;29818
Denmark;A90;Ittoqqortoormiit AMAP;1994;Ursus maritimus;F;MIREX;BB;L;ng/g;19.1;;;;25;%;;juvenile;29818
